section_id,MLA_horizon_id,strat_height_m,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,D17O_n_attempted,D17O_n_analysis_excluded,D17O_pending_replicates,D17O_n_retained,D17O_replicate_range_permeg,D17O_replicate_status,D17O_primary_use,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,D17O_sd_used_permeg,D17O_se_used_permeg,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,snell2013_age_ma,Snell_sample_id,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_reported_d13Ccarb_vpdb,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Comments,Snell_d13C_omitted_from_compilation,Snell_d13C_omission_reason,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,alteration_likelihood,exclude_high_likelihood,exclude_moderate_or_higher,exclude_any_alteration_indication,p_altered_preservation.x,p_altered_preservation_lower_sensitivity.x,p_altered_preservation_upper_sensitivity.x,alteration_evidence_class.x,probability_model_version.x,n_temperature_observations,n_temperature_observations_passing_screen,exclude_from_temp_model,primary_screening_scenario,temperature_model_position,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,model_min_strat_height_m,model_max_strat_height_m,screening_scenario_id,screening_scenario,n_excluded_horizons,uncertainty_method,extrapolation_policy,T_measured_C,T_measured_se_C,n_T_obs,T_sources,p_altered_preservation.y,p_altered_preservation_lower_sensitivity.y,p_altered_preservation_upper_sensitivity.y,alteration_evidence_class.y,probability_model_version.y,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow,d18Ow_mean_vsmow,d18Ow_median_vsmow,d18Ow_sd_vsmow,d18Ow_lower95_vsmow,d18Ow_upper95_vsmow,D17Ocarb_se_used_permeg,D17O_uncertainty_method,D17Orsw_mean_permeg,D17Orsw_median_permeg,D17Orsw_sd_permeg,D17Orsw_lower95_permeg,D17Orsw_upper95_permeg
CFB,SNELL-PB-00-02-32,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8,PB-00-02-32,Paleosol Micrite,-3.8,22.3,-14.1,NA,0.599,0.014,36,3.8,sample strat pos. estimated from Clyde et al. (2007) based on age estaimte given in Snell et al. (2013),TRUE,Replicated -14.1 per mil d13Ccarb value is isolated in the compiled record and its 1120 m CFB position was estimated indirectly from published age/stratigraphic information.,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,35.16569660351161,4.233878660556382,26.867294428821104,43.46409877820212,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,36,3.8,1,Caltech,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,35.56930615513261,TRUE,TRUE,22.3,NA,Snell,NA,35.16569660351161,4.233878660556382,modeled/interpolated T,0.15,-3.989209458444908,-3.982378061150598,0.8090094466993685,-5.588442882993175,-2.4293881613911057,NA,NA,NA,NA,NA,NA,NA
CFB,SNELL-PB-00-02-32-2,1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8,PB-00-02-32-2,Paleosol Micrite,-2.9,22.6,-14.1,NA,0.585,0.011,39.7,3.2,NA,TRUE,Replicated -14.1 per mil d13Ccarb value is isolated in the compiled record and its 1120 m CFB position was estimated indirectly from published age/stratigraphic information.,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,35.16569660351161,4.233878660556382,26.867294428821104,43.46409877820212,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,39.7,3.2,1,Caltech,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,34.762499833817465,TRUE,TRUE,22.6,NA,Snell,NA,35.16569660351161,4.233878660556382,modeled/interpolated T,0.15,-3.7125913343837973,-3.693135110078515,0.821585134664067,-5.356666341846511,-2.123131733545944,NA,NA,NA,NA,NA,NA,NA
CFB,PK95-SC-92,1210,9.907123156,0.02465942409821082,0.01743684599999983,2,18.962640795,9.555133934196189e-5,6.756500000015819e-5,2,-105.151183685,24.608973747642864,17.401172214999995,2,2,2,0,FALSE,2,34.80234442999999,replicated_heterogeneous,sensitivity_only,24.608973747642864,17.401172214999995,34.10629754139999,24.608973747642864,17.401172214999995,9.956361168633745,19.143573512497404,3,28.587499501452392,3.876754354001587,2.2382451698648707,24.862498504357177,32.6,7.737501495642824,-8.747416191666668,-8.226551356,22.439083676666662,"Ben protocol (IPL >=4800), Session 1","4761, 4763, 4843",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.82,NA,1,-7.87,NA,1,22.8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,33.22895828496195,5.161004389443793,23.113389681652116,43.34452688827178,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,28.587499501452392,2.2382451698648707,1,U-M,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,33.229166500484126,TRUE,FALSE,22.8,NA,Koch,NA,28.587499501452392,2.2382451698648707,U-M measured T47,0.15,-4.7898790574062025,-4.783493230352178,0.4634175599123382,-5.695485736914901,-3.885354540459204,17.401172214999995,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-23.174018909602427,-23.163707669227193,17.264374069818498,-56.810348364745984,11.14183649249348
CFB,PK95-SC-93,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.87,NA,1,-8.68,NA,1,21.96,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,30.535547549953463,5.384064290040963,19.982781541473173,41.088313558433754,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,21.96,NA,Koch,NA,30.535547549953463,5.384064290040963,modeled/interpolated T,0.15,-5.224766602763712,-5.206586491146311,1.0554822477058161,-7.373256340110524,-3.2058321377808654,NA,NA,NA,NA,NA,NA,NA
CFB,SNELL-SC-188,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2,SC-188,Paleosol Micrite,-5.6,21.4,-6.9,-6.9,0.618,0.025,31.4,6.1,NA,FALSE,NA,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.388359500703496,0.388359500703496,0.388359500703496,limited,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,30.395532137527127,4.587690352120939,21.403659047370084,39.38740522768417,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,31.399999999999995,6.1,1,Caltech,0.3883595007034969,0.3883595007034969,0.3883595007034969,limited,BHB_d18O_trajectory_index_v2,30.39583316715079,TRUE,TRUE,21.4,NA,Snell,NA,30.395532137527127,4.587690352120939,modeled/interpolated T,0.15,-5.802937989535567,-5.780138274539581,0.9048290347876751,-7.606963655960047,-4.056545138172544,NA,NA,NA,NA,NA,NA,NA
CFB,PK95-SC-188,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.6,0.05131601439446882,3,-8.523333333333333,0.11140516644712288,3,22.123333333333335,0.11464922347946643,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,30.395532137527127,4.587690352120939,21.403659047370084,39.38740522768417,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,22.123333333333335,0.11464922347946643,Koch,NA,30.395532137527127,4.587690352120939,modeled/interpolated T,0.11464922347946643,-5.0960133251609685,-5.085060541135249,0.9062353593821386,-6.924108110215033,-3.3695411374729143,NA,NA,NA,NA,NA,NA,NA
CFB,SNELL-SC-62,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,SC-62,Paleosol Micrite,-4.5,22.6,-8.1,-8.1,0.619,0.017,31.2,4.3,NA,FALSE,NA,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,33.12421622269969,4.587690352120939,24.132343132542644,42.11608931285673,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,31.2,4.3,1,Caltech,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,33.120042690911596,TRUE,TRUE,22.6,NA,Snell,NA,33.12421622269969,4.587690352120939,modeled/interpolated T,0.15,-4.106901510074428,-4.101816826553488,0.8939541932434695,-5.900271628039814,-2.3920962211971415,NA,NA,NA,NA,NA,NA,NA
CFB,PK95-SC-118up,1325,11.311104145,0.661216321833932,0.4675505449999999,2,21.59128778,1.2619874023872208,0.8923598500000001,2,-89.09580313500001,5.113024498129056,3.615454294999999,2,2,2,0,FALSE,2,7.2309085899999985,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,11.375316559548043,21.82606631297879,4,36.760128072734794,3.167766319040191,1.5838831595200955,32.946642276250486,40.693870014688684,7.747227738438198,-8.77155913625,-9.680021705,20.9406720225,"Ben protocol (IPL >=4800), Session 1","4700, 4760, 4837, 4839",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.75,0.17785762095938798,3,-9.546666666666669,0.26295331229030844,3,21.066666666666663,0.2716820036570537,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,moderate,FALSE,TRUE,TRUE,0.5726289254348911,0.5726289254348911,0.5726289254348911,substantial,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,37.22965834798636,4.219207293814966,28.960012052109025,45.499304643863695,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,36.760128072734794,1.5838831595200955,1,U-M,0.5726289254348917,0.5726289254348917,0.5726289254348917,substantial,BHB_d18O_trajectory_index_v2,37.234060251687865,TRUE,FALSE,21.066666666666663,0.2716820036570537,Koch,NA,36.760128072734794,1.5838831595200955,U-M measured T47,0.2716820036570537,-4.895884166396143,-4.894785807974074,0.40168956248714893,-5.690649665935717,-4.11057437490199,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-12.056689394990826,-11.902211244663313,12.196386732595863,-35.809597314689185,11.363549302107938
CFB,PK95-SC-176,1355,12.23592025,0.15448004870877025,0.1092338899999996,2,23.33171675,0.29213006507075706,0.2065671499999997,2,-83.22619893,0.2353763171677037,0.16643618999999887,2,2,2,0,FALSE,2,0.33287237999999775,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,12.311085380844355,23.606030502405066,4,43.7420526823288,4.3929726059008605,2.1964863029504302,40,49.5555520886989,9.555552088698905,-9.236314963,-8.3722477025,22.2888823975,"Ben protocol (IPL >=4800), Session 1","4615, 4766, 4936, 4946",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.67,NA,1,-8.29,NA,1,22.36,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,moderate,FALSE,TRUE,TRUE,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,38.87801877296864,4.219207293814966,30.608372477091304,47.14766506884597,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,43.7420526823288,2.1964863029504302,1,U-M,0.05,0.05,0.05,low,BHB_d18O_trajectory_index_v2,38.8775458351752,TRUE,FALSE,22.36,NA,Koch,NA,43.7420526823288,2.1964863029504302,U-M measured T47,0.15,-2.35429509625538,-2.356167476609926,0.41433818358489427,-3.15860423098074,-1.5539269201545296,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-9.750829977735378,-9.736464029548465,12.047161699798105,-33.61698664349622,13.821385418583363
CFB,PK95-SC-49,1380,11.587266932,2.100674560980461,1.212825023261868,3,21.99115653,3.973936804755998,2.294353483968437,3,-24.063715781,16.946665035023184,9.784161619837054,3,3,3,0,FALSE,3,32.553698966999995,replicated_heterogeneous,sensitivity_only,16.946665035023184,9.784161619837054,19.176956774880622,16.946665035023184,9.784161619837054,11.654659355939234,22.23474432817074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,37.20089160240923,4.026407155221123,29.309133578175835,45.09264962664264,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,21.99115653,2.294353483968437,IPL17O,NA,37.20089160240923,4.026407155221123,modeled/interpolated T,2.294353483968437,-3.9626510242229873,-3.9590048712142334,2.3479183757377613,-8.543983979293145,0.593743269649436,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,52.79449246443711,52.85032865268309,12.150435295885982,29.12645413682743,76.71295242408627
CFB,PK95-SC-116,1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.666666666666667,0.2899041987354523,3,-8.76,0.13228756555322985,3,21.88,0.13796134724383236,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,37.20089160240923,4.026407155221123,29.309133578175835,45.09264962664264,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,21.88,0.13796134724383236,Koch,NA,37.20089160240923,4.026407155221123,modeled/interpolated T,0.13796134724383236,-4.046855054947629,-4.04112215382662,0.7599191612556807,-5.5571533927871055,-2.5751146863556924,NA,NA,NA,NA,NA,NA,NA
CFB,PK95-SC-62,1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.92,0.08000000000000007,2,-8.195,0.15500000000000025,2,22.46,0.16000000000000014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,37.20089160240923,4.026407155221123,29.309133578175835,45.09264962664264,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,22.46,0.16000000000000014,Koch,NA,37.20089160240923,4.026407155221123,modeled/interpolated T,0.16000000000000014,-3.478395473672688,-3.458007388848273,0.7549846417287389,-4.980595843411425,-2.016391167843199,NA,NA,NA,NA,NA,NA,NA
CFB,PK95-SC-50,1425,10.15385467,NA,NA,1,19.49300254,NA,NA,1,-138.4506651,NA,NA,1,1,1,0,FALSE,1,0,singleton_provisional,sensitivity_only,12,12,23.52,12,12,10.205579974501113,19.684231636070805,3,36.130456750462,2.8337956942078426,1.6360927068793003,32.991370251386,38.5,5.508629748613998,-8.796674565666667,-9.286788227333334,21.34606428,"Ben protocol (IPL >=4800), Session 1","4699, 4746, 4842",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,0.40999698978257854,0.40999698978257854,0.40999698978257854,limited,BHB_d18O_trajectory_index_v2,1,1,FALSE,talk_geochemical_screen,interpolated,32.290334109126135,6.901075086300167,18.76422693997781,45.81644127827446,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,36.130456750462,1.6360927068793003,1,U-M,0.4099969897825794,0.4099969897825794,0.4099969897825794,limited,BHB_d18O_trajectory_index_v2,32.2897265863565,TRUE,FALSE,21.34606428,NA,IPL_NuDog,NA,36.130456750462,1.6360927068793003,U-M measured T47,0.15,-4.744420388101965,-4.747532045296225,0.34118460052469923,-5.420056414879852,-4.072611008920686,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-60.975006267425734,-60.956135208319665,12.036408183585891,-84.66184880351996,-37.237213214538556
CFB,PK95-SC-22,1460,11.18651953,1.0673936243879407,0.7547612699999995,2,21.388648775,2.0402062649988997,1.4426436850000002,2,-106.687022085,9.8352800454409,6.954593214999995,2,2,3,1,FALSE,2,13.909186429999991,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,11.249322603731128,21.619025473601283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.685,0.125,2,-7.6,0.1599999999999997,2,23.075,0.16499999999999912,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,29.645726023035145,7.65329153773586,14.64527460907286,44.646177436997434,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,23.075,0.16499999999999912,Koch,NA,29.645726023035145,7.65329153773586,modeled/interpolated T,0.16499999999999912,-4.378920029858889,-4.342152199097029,1.5200732303556805,-7.482584908782863,-1.5461421350241669,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-24.990165471594903,-24.90119755270718,12.791222647273484,-50.35324259416372,-0.26979891610901335
CFB,PB-00-03-02,1480.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1,0.15275252316519453,3,-9.666666666666666,0.06666666666666703,3,20.95444,0.06872799999999894,3,no_indication,FALSE,FALSE,FALSE,NA,NA,NA,strong,BHB_d18O_trajectory_index_v2,NA,NA,FALSE,talk_geochemical_screen,interpolated,28.02561828412603,8.611495999199288,11.147086125695424,44.904150442556634,520,2210,talk_geochemical_screen,Talk screen: d18Ocarb >= 20 per mil and T <= 50 C,4,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,20.95444,0.06872799999999894,Bowen,NA,28.02561828412603,8.611495999199288,modeled/interpolated T,0.06872799999999894,-6.715907650285654,-6.656325836200892,1.7087824334346444,-10.184343207983801,-3.5131804105003757,NA,NA,NA,NA,NA,NA,NA
